gene_id,KO_3D1,KO_3D2,KO_3D3,WT_3D1,WT_3D2,WT_3D3,KO_3D,WT_3D,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,KO_3D1_count,KO_3D2_count,KO_3D3_count,WT_3D1_count,WT_3D2_count,WT_3D3_count,KO_3D1_fpkm,KO_3D2_fpkm,KO_3D3_fpkm,WT_3D1_fpkm,WT_3D2_fpkm,WT_3D3_fpkm
ENSMUSG00000034171,270.5842718,261.477262,231.7289278,515.4460969,569.1328844,589.0432603,254.5968205,557.8740805,-1.130574052,3.57E-09,2.04E-07,Faah,4,115967145,116017926,-,7834,protein_coding,fatty acid amide hydrolase [Source:MGI Symbol;Acc:MGI:109609],-,322,272,222,517,514,578,2.033845892,1.960529758,1.768968517,3.879465329,4.254195,4.397052262
ENSMUSG00000039239,52.10007718,43.25910585,22.96412798,229.3087085,209.2725976,121.2736124,39.44110367,186.6183062,-2.234295912,3.71E-09,2.11E-07,Tgfb2,1,186622792,186705989,-,5791,protein_coding,"transforming growth factor, beta 2 [Source:MGI Symbol;Acc:MGI:98726]",-,62,45,22,230,189,119,0.529765732,0.438780229,0.237148189,2.334743474,2.116148204,1.22464652
ENSMUSG00000079455,15.96615268,14.41970195,5.219119995,79.75955077,96.33183064,63.18457117,11.86832488,79.75865086,-2.7290978,3.95E-09,2.24E-07,Gm16026,1,85266698,85285491,+,4005,transcribed_unprocessed_pseudogene,predicted pseudogene 16026 [Source:MGI Symbol;Acc:MGI:3783243],-,19,15,5,80,87,62,0.234745253,0.211483671,0.077932423,1.17422782,1.408492612,0.922585289
ENSMUSG00000029126,15.12582886,9.613134633,5.219119995,101.6934272,80.83015674,50.95529933,9.986027829,77.82629444,-2.94053555,4.06E-09,2.29E-07,Nsg1,5,38137192,38159907,-,3215,protein_coding,neuron specific gene family member 1 [Source:MGI Symbol;Acc:MGI:109149],-,18,10,5,102,73,50,0.277036675,0.175633406,0.097082226,1.865022577,1.472243765,0.926843446
ENSMUSG00000063760,215.9632231,212.4502754,133.6094719,500.4911811,620.0669558,469.8078599,187.3409901,530.1219989,-1.498105443,4.13E-09,2.32E-07,Rnf217,10,31493193,31609184,-,11013,protein_coding,ring finger protein 217 [Source:MGI Symbol;Acc:MGI:3610311],-,257,221,128,502,560,461,1.154710785,1.13311695,0.725529419,2.679556859,3.29700973,2.494667347
ENSMUSG00000042745,489.0684664,509.4961355,777.6488793,1354.915369,2003.03772,1579.614279,592.0711604,1645.855789,-1.47567553,4.21E-09,2.35E-07,Id1,2,152736251,152737410,+,1160,protein_coding,inhibitor of DNA binding 1 [Source:MGI Symbol;Acc:MGI:96396],bHLH,582,530,745,1359,1809,1550,24.82622765,25.79918473,40.09119302,68.86941065,101.1156595,79.6326311
ENSMUSG00000026365,626.0412499,523.9158375,148.2230079,2664.96599,2144.76731,1846.620048,432.7266984,2218.784449,-2.35722939,4.39E-09,2.44E-07,Cfh,1,140084708,140183764,-,8383,protein_coding,complement component factor h [Source:MGI Symbol;Acc:MGI:88385],-,745,545,142,2673,1937,1812,4.39746655,3.671006368,1.057400654,18.74409133,14.981938,12.8817861
ENSMUSG00000024601,2392.401931,2420.587301,1685.775759,4702.822513,5334.790345,4664.448101,2166.254997,4900.686986,-1.177519398,5.53E-09,3.03E-07,Isoc1,18,58659482,58679570,+,2563,protein_coding,isochorismatase domain containing 1 [Source:MGI Symbol;Acc:MGI:1913557],-,2847,2518,1615,4717,4818,4577,54.96479328,55.47473309,39.33458903,108.1887665,121.886619,106.4264712
ENSMUSG00000038400,123.5276023,106.7057944,163.8803679,330.0051413,379.7910104,612.482698,131.3712549,440.7596166,-1.747951775,5.84E-09,3.19E-07,Pmepa1,2,173224458,173276533,-,4913,protein_coding,"prostate transmembrane protein, androgen induced 1 [Source:MGI Symbol;Acc:MGI:1929600]",-,147,111,157,331,343,601,1.480526921,1.275746297,1.994819407,3.960464535,4.526736311,7.29029436
ENSMUSG00000061232,2844.496149,2337.914343,3114.770813,7795.499094,6856.168911,5181.134836,2765.727102,6610.93428,-1.257232898,5.95E-09,3.24E-07,H2-K1,17,33996017,34000333,-,2608,protein_coding,"histocompatibility 2, K1, K region [Source:MGI Symbol;Acc:MGI:95904]",-,3385,2432,2984,7819,6192,5084,64.22392209,52.65554174,71.42363155,176.2416399,153.9434452,116.1757035
ENSMUSG00000071604,298.314958,287.4327255,240.0795198,579.2537375,715.291524,590.0623663,275.2757344,628.2025426,-1.188829443,6.33E-09,3.43E-07,Fam189a2,19,23972751,24031019,-,2547,protein_coding,"family with sequence similarity 189, member A2 [Source:MGI Symbol;Acc:MGI:2685813]",-,355,299,230,581,646,579,6.896760521,6.628730234,5.637020153,13.40948462,16.44528537,13.5477438
ENSMUSG00000038388,458.8168087,393.1772065,218.1592158,1345.942419,1088.43896,956.9405215,356.7177437,1130.440634,-1.662588008,6.34E-09,3.43E-07,Mpp6,6,50110241,50198939,+,6254,protein_coding,"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6) [Source:MGI Symbol;Acc:MGI:1927340]",-,546,409,209,1350,983,939,4.319967741,3.692780832,2.08611913,12.68939132,10.19139142,8.94798138
ENSMUSG00000045545,117.6453356,84.59558477,216.0715678,422.7256191,565.8110972,619.6164399,139.437496,536.0510521,-1.945293798,6.59E-09,3.56E-07,Krt14,11,100203162,100207548,-,1758,protein_coding,keratin 14 [Source:MGI Symbol;Acc:MGI:96688],-,140,88,207,424,511,608,3.940532402,2.826518961,7.350251023,14.17789922,18.84689758,20.61114245
ENSMUSG00000079017,199.9970705,146.1196464,293.3145437,1653.01669,888.0244617,517.7058412,213.1437535,1019.582331,-2.258969329,6.79E-09,3.65E-07,Ifi27l2a,12,103442167,103443680,-,463,protein_coding,"interferon, alpha-inducible protein 27 like 2A [Source:MGI Symbol;Acc:MGI:1924183]",-,238,152,281,1658,802,508,25.43558345,18.53748014,37.88576188,210.5079172,112.3133079,65.38830468
ENSMUSG00000066861,3.361295302,0,2.087647998,58.8226687,52.04133379,27.51586164,1.816314433,46.12662138,-4.630347946,6.84E-09,3.65E-07,Oas1g,5,120876142,120887613,-,2340,protein_coding,2'-5' oligoadenylate synthetase 1G [Source:MGI Symbol;Acc:MGI:97429],-,4,0,2,59,47,27,0.084584322,0,0.053353736,1.482180357,1.302326391,0.687646542
ENSMUSG00000035105,1301.661606,1053.599556,1275.552927,3166.454166,2445.942688,2396.937281,1210.271363,2669.778045,-1.141397325,7.28E-09,3.88E-07,Egln3,12,54178981,54203860,-,2662,protein_coding,egl-9 family hypoxia-inducible factor 3 [Source:MGI Symbol;Acc:MGI:1932288],-,1549,1096,1222,3176,2209,2352,28.79314502,23.24826807,28.65588669,70.13541024,53.80535557,52.65584937
ENSMUSG00000052981,4.201619127,12.49707502,2.087647998,58.8226687,71.97205737,55.03172328,6.262114049,61.94214978,-3.302943775,7.44E-09,3.95E-07,Ube2ql1,13,69702832,69739889,-,2674,protein_coding,ubiquitin-conjugating enzyme E2Q family-like 1 [Source:MGI Symbol;Acc:MGI:1924230],-,5,13,2,59,65,54,0.092523987,0.27451751,0.046689507,1.297046385,1.576121868,1.203510028
ENSMUSG00000031349,436.1280654,447.0107604,697.2744314,1245.245986,1334.251217,1811.970444,526.8044191,1463.822549,-1.47534525,7.69E-09,4.07E-07,Nsdhl,X,72918557,72958514,+,2853,protein_coding,NAD(P) dependent steroid dehydrogenase-like [Source:MGI Symbol;Acc:MGI:1099438],-,519,465,668,1249,1205,1778,9.00142618,9.203208963,14.61589409,25.73508256,27.38565396,37.14046538
ENSMUSG00000036545,103.3598305,57.6788078,20.87647998,596.202642,472.8010538,209.9358333,60.63837277,426.3131764,-2.807393849,7.80E-09,4.11E-07,Adamts2,11,50602084,50807573,+,9336,protein_coding,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 2 [Source:MGI Symbol;Acc:MGI:1347356]",-,123,60,20,598,427,206,0.651913548,0.362892932,0.13372723,3.765349035,2.96554742,1.314993886
ENSMUSG00000061751,52.940401,32.68465775,19.83265598,163.5070791,161.6603135,135.5410962,35.15257158,153.5694963,-2.114767948,8.53E-09,4.45E-07,Kalrn,16,33969073,34573532,-,24050,protein_coding,"kalirin, RhoGEF kinase [Source:MGI Symbol;Acc:MGI:2685385]",-,63,34,19,164,146,133,0.129619758,0.079827391,0.049316156,0.400860872,0.393618603,0.329574739
ENSMUSG00000051043,467.2200469,434.5136854,259.9121758,925.210789,1189.19984,1106.749102,387.2153027,1073.71991,-1.469939005,9.00E-09,4.65E-07,Gprc5c,11,114851152,114872617,+,5245,protein_coding,"G protein-coupled receptor, family C, group 5, member C [Source:MGI Symbol;Acc:MGI:1917605]",-,556,452,249,928,1074,1086,5.245356823,4.866100162,2.963497403,10.40081527,13.27689834,12.33961725
ENSMUSG00000051323,90.75497315,109.5897348,54.27884795,261.2125288,273.493818,271.0821925,84.87451864,268.5961798,-1.65862988,9.40E-09,4.84E-07,Pcdh19,X,133582860,133688987,-,10464,protein_coding,protocadherin 19 [Source:MGI Symbol;Acc:MGI:2685563],-,108,114,52,262,247,266,0.510706944,0.615170105,0.310210368,1.471866631,1.530513143,1.514960334
ENSMUSG00000014592,510.9168859,412.4034757,268.2627678,1485.521633,1148.231131,956.9405215,397.1943765,1196.897762,-1.590125232,9.67E-09,4.96E-07,Camta1,4,150917322,151861876,-,14570,protein_coding,calmodulin binding transcription activator 1 [Source:MGI Symbol;Acc:MGI:2140230],CG-1,608,429,257,1490,1037,939,2.064855979,1.662592596,1.101093675,6.011621316,4.614844222,3.840815068
ENSMUSG00000001506,2994.914114,2067.78526,946.7483672,11697.73512,10078.30256,5434.892227,2003.149247,9070.309966,-2.178643562,1.06E-08,5.39E-07,Col1a1,11,94936224,94953042,+,6563,protein_coding,"collagen, type I, alpha 1 [Source:MGI Symbol;Acc:MGI:88467]",-,3564,2151,907,11733,9102,5333,26.87082677,18.5065774,8.626916197,105.0924618,89.92330656,48.42688514
ENSMUSG00000031673,3808.347577,3459.767154,2147.145966,7898.189515,8095.195561,7753.358347,3138.420232,7915.581141,-1.334451919,1.09E-08,5.57E-07,Cdh11,8,102632095,102785642,-,8904,protein_coding,cadherin 11 [Source:MGI Symbol;Acc:MGI:99217],-,4532,3599,2057,7922,7311,7608,25.18549482,22.82363414,14.4211481,52.30155314,53.23894902,50.9216783
ENSMUSG00000026473,1973.080342,1610.200051,1613.751903,4364.841416,3651.751465,3217.3176,1732.344099,3744.636827,-1.111901953,1.24E-08,6.22E-07,Glul,1,153899944,153909723,+,3323,protein_coding,glutamate-ammonia ligase (glutamine synthetase) [Source:MGI Symbol;Acc:MGI:95739],-,2348,1675,1546,4378,3298,3157,34.96338636,28.46246908,29.04222226,77.44801924,64.35142243,56.61892208
ENSMUSG00000031239,260.5003859,173.9977369,201.4580318,474.5693271,604.5652819,516.6867352,211.9853849,531.9404481,-1.32516987,1.40E-08,6.98E-07,Itm2a,X,107397099,107403376,-,1744,protein_coding,integral membrane protein 2A [Source:MGI Symbol;Acc:MGI:107706],-,310,181,193,476,546,507,8.795508472,5.860304684,6.908146275,16.04446984,20.29943747,17.32522307
ENSMUSG00000048285,241.1729379,215.3342158,139.8724159,708.8630075,586.8490832,455.540376,198.7931898,583.7508222,-1.551971379,1.48E-08,7.35E-07,Frmd6,12,70825514,70902234,+,6392,protein_coding,FERM domain containing 6 [Source:MGI Symbol;Acc:MGI:2442579],-,287,224,134,711,530,447,2.221727898,1.978788391,1.308635594,6.538795175,5.376218912,4.167619997
ENSMUSG00000020473,9825.906491,8866.194072,5417.446555,22480.22939,20722.41621,18898.30142,8036.515706,20700.31567,-1.364935325,1.54E-08,7.58E-07,Aebp1,11,5861947,5872088,+,4058,protein_coding,AE binding protein 1 [Source:MGI Symbol;Acc:MGI:1197012],-,11693,9223,5190,22548,18715,18544,142.5803397,128.3359317,79.83733132,326.6336188,299.0305983,272.3383063
ENSMUSG00000044576,70.58720134,34.60728468,20.87647998,173.4770229,188.2346116,276.1777224,42.02365533,212.6297856,-2.328474044,1.64E-08,8.05E-07,Garem2,5,30105161,30118378,+,3865,protein_coding,GRB2 associated regulator of MAPK1 subtype 2 [Source:MGI Symbol;Acc:MGI:2685290],-,84,36,20,174,170,271,1.075413604,0.525945937,0.323021325,2.646455825,2.851919509,4.178661088
ENSMUSG00000042367,27.73068624,11.53576156,16.70118399,78.76255639,99.6536179,100.8914927,18.65587726,93.10255566,-2.306112704,1.69E-08,8.22E-07,Gjb3,4,127325235,127330844,-,1966,protein_coding,"gap junction protein, beta 3 [Source:MGI Symbol;Acc:MGI:95721]",-,33,12,16,79,90,99,0.830569855,0.344655993,0.508027434,2.362155463,2.968225125,3.00102102
ENSMUSG00000026185,4584.806792,4192.288013,2665.926494,8374.752831,10330.75839,14728.11972,3814.340433,11144.54365,-1.546718724,1.72E-08,8.31E-07,Igfbp5,1,72857932,72874884,-,6006,protein_coding,insulin-like growth factor binding protein 5 [Source:MGI Symbol;Acc:MGI:96440],-,5456,4361,2554,8400,9330,14452,44.95052535,41.0004724,26.54521587,82.21647587,100.7242766,143.403576
ENSMUSG00000050953,2642.818431,2225.440667,1790.158158,6254.145775,4839.844043,4558.461078,2219.472419,5217.483632,-1.232922221,1.76E-08,8.47E-07,Gja1,10,56377330,56402513,+,10257,protein_coding,"gap junction protein, alpha 1 [Source:MGI Symbol;Acc:MGI:95713]",-,3145,2315,1715,6273,4371,4473,15.17211173,12.74438086,10.43745138,35.95173311,27.63110747,25.98937879
ENSMUSG00000019768,1529.389362,1239.133054,709.8003194,3386.789925,3412.582782,3158.209453,1159.440912,3319.194053,-1.516840704,1.76E-08,8.47E-07,Esr1,10,4611593,5005614,+,13661,protein_coding,estrogen receptor 1 (alpha) [Source:MGI Symbol;Acc:MGI:1352467],ESR-like,1820,1289,680,3397,3082,3099,6.59226466,5.327930215,3.10725659,14.61766331,14.62810214,13.5193696
ENSMUSG00000020866,1074.774173,1064.174004,736.9397433,1907.250258,2370.648844,2612.98775,958.6293066,2296.962284,-1.260179236,1.81E-08,8.67E-07,Cacna1g,11,94408391,94474198,-,10137,protein_coding,"calcium channel, voltage-dependent, T type, alpha 1G subunit [Source:MGI Symbol;Acc:MGI:1201678]",-,1279,1107,706,1913,2141,2564,6.243194081,6.166323089,4.347563671,11.09354687,13.69446473,15.07391044
ENSMUSG00000109564,154.6195839,184.5721849,108.5576959,335.9871076,467.2647417,581.9095184,149.2498216,461.7204559,-1.62779597,1.97E-08,9.42E-07,Muc16,9,18495455,18674530,-,26350,protein_coding,mucin 16 [Source:MGI Symbol;Acc:MGI:1920982],-,184,192,104,337,422,571,0.345527757,0.411442084,0.246378846,0.751820529,1.038411938,1.29143587
ENSMUSG00000029861,9.24356208,7.690507706,5.219119995,53.83769677,54.25585863,47.89798137,7.384396594,51.99717893,-2.800577853,2.00E-08,9.54E-07,Fam131b,6,42315312,42324643,-,4104,protein_coding,"family with sequence similarity 131, member B [Source:MGI Symbol;Acc:MGI:1923406]",-,11,8,5,54,49,47,0.132626733,0.110070449,0.076052474,0.773483951,0.774152586,0.682508182
ENSMUSG00000015202,112.6033926,76.90507706,59.49796795,342.9660683,273.493818,218.0886811,83.00214587,278.1828558,-1.739726235,2.02E-08,9.56E-07,Cnksr3,10,7119063,7212237,-,3837,protein_coding,Cnksr family member 3 [Source:MGI Symbol;Acc:MGI:2674130],-,134,80,57,344,247,214,1.72805968,1.177297684,0.927328811,5.27025395,4.17390918,3.323834034
ENSMUSG00000031343,374.7844261,296.0845467,126.3027039,1545.341296,1209.130564,717.4506146,265.7238922,1157.307492,-2.121187751,2.24E-08,1.06E-06,Gabra3,X,72432681,72656848,-,3924,protein_coding,"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3 [Source:MGI Symbol;Acc:MGI:95615]",-,446,308,121,1550,1092,704,5.624081403,4.432102744,1.924895105,23.22028781,18.04394442,10.69205088
ENSMUSG00000053117,160.5018507,222.06341,152.3983039,361.9089616,617.852431,764.32949,178.3211882,581.3636275,-1.704798318,2.25E-08,1.06E-06,E330013P04Rik,19,60144675,60162591,+,5106,lincRNA,RIKEN cDNA E330013P04 gene [Source:MGI Symbol;Acc:MGI:2147732],-,191,231,146,363,558,750,1.850965375,2.554578609,1.784936382,4.179176504,7.08583817,8.753823971
ENSMUSG00000039308,727.7204328,672.9194243,557.4020155,1281.137784,1332.036693,1345.219902,652.6806242,1319.464793,-1.014692286,2.52E-08,1.17E-06,Ndst2,14,20723730,20734562,-,4546,protein_coding,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 [Source:MGI Symbol;Acc:MGI:97040],-,866,700,534,1285,1203,1320,9.426146791,8.694742215,7.332676444,16.6164634,17.15829131,17.3046116
ENSMUSG00000031870,109.2420973,73.05982321,19.83265598,617.1395241,399.721734,262.9293446,67.37819217,426.5968676,-2.657072616,2.72E-08,1.26E-06,Pgr,9,8899833,8968611,+,8546,protein_coding,progesterone receptor [Source:MGI Symbol;Acc:MGI:97567],ESR-like,130,76,19,619,361,258,0.752707428,0.502156173,0.138784642,4.257872569,2.738937703,1.799178173
ENSMUSG00000032344,63.86461073,84.59558477,65.76091194,196.4078938,181.5910371,198.7256674,71.40703581,192.2415327,-1.429971207,2.75E-08,1.27E-06,Mb21d1,9,78430526,78443237,-,4126,protein_coding,Mab-21 domain containing 1 [Source:MGI Symbol;Acc:MGI:2442261],-,76,88,63,197,164,195,0.911444244,1.204319034,0.95315169,2.806738175,2.577225771,2.816584234
ENSMUSG00000030409,176.4680033,199.9532004,211.8962718,486.5332597,450.6558054,385.222063,196.1058252,440.8037094,-1.169903336,2.95E-08,1.35E-06,Dmpk,7,19083849,19093821,+,4330,protein_coding,dystrophia myotonica-protein kinase [Source:MGI Symbol;Acc:MGI:94906],-,210,208,203,488,407,378,2.399811534,2.712461236,2.926569472,6.625166919,6.094588023,5.202609861
ENSMUSG00000032332,21.00809564,4.806567316,3.131471997,199.3988769,176.054725,35.66870953,9.64871165,137.0407705,-3.802632075,3.00E-08,1.37E-06,Col12a1,9,79598991,79718831,-,15228,protein_coding,"collagen, type XII, alpha 1 [Source:MGI Symbol;Acc:MGI:88448]",-,25,5,3,200,159,35,0.081234943,0.018540235,0.012297847,0.772061732,0.677005345,0.136975386
ENSMUSG00000037995,328.5666157,361.4538622,275.5695358,607.1695803,803.8725177,893.7559503,321.8633379,768.2660161,-1.254443211,3.18E-08,1.44E-06,Igsf9,1,172481788,172498878,+,6612,protein_coding,"immunoglobulin superfamily, member 9 [Source:MGI Symbol;Acc:MGI:2135283]",-,391,376,264,609,726,877,2.926103277,3.211020674,2.492423162,5.414387654,7.119370862,7.904676568
ENSMUSG00000024176,22.68874329,26.91677697,33.40236797,94.71446654,122.9061287,92.73864479,27.66929608,103.45308,-1.908411706,3.26E-08,1.48E-06,Sox8,17,25565892,25570686,-,3118,protein_coding,SRY (sex determining region Y)-box 8 [Source:MGI Symbol;Acc:MGI:98370],HMG,27,28,32,95,111,91,0.428482798,0.507072458,0.640655507,1.791069315,2.308259911,1.739332603
ENSMUSG00000044749,55.46137248,87.47952516,36.53383997,211.3628096,223.6670091,196.6874554,59.82491253,210.5724247,-1.813176499,3.67E-08,1.65E-06,Abca6,11,110176820,110251776,-,5398,protein_coding,"ATP-binding cassette, sub-family A (ABC1), member 6 [Source:MGI Symbol;Acc:MGI:1923434]",-,66,91,35,212,202,193,0.605001976,0.951911588,0.404749071,2.308702003,2.426366104,2.13079557
ENSMUSG00000026921,34.45327684,34.60728468,33.40236797,112.6603655,116.2625542,100.8914927,34.15430983,109.9381375,-1.685701134,4.05E-08,1.82E-06,Egfl7,2,26580014,26593120,+,3581,protein_coding,EGF-like domain 7 [Source:MGI Symbol;Acc:MGI:2449923],-,41,36,32,113,105,99,0.56653308,0.567657371,0.557822919,1.854979103,1.901178171,1.647586519
ENSMUSG00000073409,4.201619127,3.845253853,15.65735999,92.72047777,76.40110706,43.82155743,7.901410989,70.98104742,-3.195850798,4.15E-08,1.85E-06,H2-Q6,17,35424850,35430055,+,2085,protein_coding,"histocompatibility 2, Q region locus 6 [Source:MGI Symbol;Acc:MGI:95935]",-,5,4,15,93,69,43,0.118661459,0.108328326,0.449092597,2.622054946,2.145758652,1.22907887
ENSMUSG00000078117,3.361295302,5.76788078,0,91.72348339,46.50502169,26.49675565,3.043058694,54.90842024,-4.14931694,4.43E-08,1.97E-06,Gm16485,9,8971791,8975773,+,3983,protein_coding,predicted gene 16485 [Source:MGI Symbol;Acc:MGI:3642771],-,4,6,0,92,42,26,0.049693024,0.085060718,0,1.357820684,0.683717703,0.389027586
ENSMUSG00000020638,0,2.88394039,1.043823999,59.81966308,31.00334779,30.5731796,1.309254796,40.46539682,-4.997472549,4.52E-08,2.01E-06,Cmpk2,12,26469204,26479837,+,4163,protein_coding,"cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial [Source:MGI Symbol;Acc:MGI:99830]",-,0,3,1,60,28,30,0,0.040691429,0.014994925,0.847246412,0.436103389,0.429469375
ENSMUSG00000005973,656.2929077,479.6954182,419.6172476,1736.764218,1501.447843,1006.876715,518.5351912,1415.029592,-1.447450562,4.92E-08,2.18E-06,Rcn1,2,105386291,105399319,-,3196,protein_coding,reticulocalbin 1 [Source:MGI Symbol;Acc:MGI:104559],-,781,499,402,1742,1356,988,12.09177344,8.816208992,7.851813562,32.04101602,27.51001074,18.4233045
ENSMUSG00000033585,5.041942953,5.76788078,2.087647998,47.85573046,47.61228411,33.63049756,4.299157243,43.03283738,-3.304185246,5.27E-08,2.33E-06,Ndn,7,62346569,62350262,+,3694,protein_coding,necdin [Source:MGI Symbol;Acc:MGI:97290],-,6,6,2,48,43,33,0.080371134,0.091715442,0.03379744,0.763852044,0.754760921,0.532395536
ENSMUSG00000043300,260.5003859,197.06926,136.7409439,745.7517997,543.6658488,475.9224958,198.1035299,588.4467148,-1.568328652,5.62E-08,2.47E-06,B3galnt1,3,69574158,69598960,-,2028,protein_coding,"UDP-GalNAc:betaGlcNAc beta 1,3-galactosaminyltransferase, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1349405]",-,310,205,131,748,491,467,7.563790323,5.707869197,4.032311194,21.68196037,15.69825511,13.72354423
ENSMUSG00000032261,68.90655368,53.83355394,40.70913596,189.4289331,181.5910371,142.6748381,54.4830812,171.2316028,-1.645459619,5.78E-08,2.54E-06,Sh3bgrl2,9,83548327,83638801,+,7865,protein_coding,SH3 domain binding glutamic acid-rich protein like 2 [Source:MGI Symbol;Acc:MGI:1915350],-,82,56,39,190,164,140,0.515894459,0.402047533,0.309539856,1.420102765,1.352019521,1.06083213
ENSMUSG00000038668,93.27594462,72.09850975,39.66531196,281.1524165,218.130697,210.9549392,68.34658878,236.7460176,-1.786105223,6.60E-08,2.89E-06,Lpar1,4,58435255,58553898,-,4289,protein_coding,lysophosphatidic acid receptor 1 [Source:MGI Symbol;Acc:MGI:108429],-,111,75,38,282,197,207,1.280597562,0.987400446,0.553067638,3.865075316,2.978159963,2.876283272
ENSMUSG00000048485,1222.671166,1288.160041,1543.815695,2329.975877,3260.88783,3355.916014,1351.548967,2982.259907,-1.141982218,6.66E-08,2.90E-06,Zbtb8b,4,129425765,129440853,-,6489,protein_coding,zinc finger and BTB domain containing 8b [Source:MGI Symbol;Acc:MGI:2387181],ZBTB,1455,1340,1479,2337,2945,3293,11.09509326,11.66044503,14.22790957,21.17121767,29.42695777,30.2434487
ENSMUSG00000007655,1431.071475,1184.338187,1131.505215,2904.244643,2662.966123,2201.268931,1248.971625,2589.493232,-1.051575282,6.80E-08,2.96E-06,Cav1,6,17306335,17341452,+,3444,protein_coding,"caveolin 1, caveolae protein [Source:MGI Symbol;Acc:MGI:102709]",-,1703,1232,1084,2913,2405,2160,24.46793078,20.19926965,19.64793152,49.72127319,45.27826521,37.3773033
ENSMUSG00000033007,216.803547,202.8371408,188.9321438,416.7436528,410.7943582,428.0245144,202.8576105,418.5208418,-1.043721084,7.19E-08,3.11E-06,Asic4,1,75450436,75474343,+,2727,protein_coding,acid-sensing (proton-gated) ion channel family member 4 [Source:MGI Symbol;Acc:MGI:2652846],-,258,211,181,418,371,420,4.681449103,4.369033947,4.143278567,9.010648384,8.821178549,9.178707045
ENSMUSG00000032640,204.1986896,158.6167214,91.85651192,540.3709565,460.6211672,399.4895468,151.5573076,466.8272235,-1.619599742,7.47E-08,3.21E-06,Chsy1,7,66109515,66173798,+,4176,protein_coding,chondroitin sulfate synthase 1 [Source:MGI Symbol;Acc:MGI:2681120],-,243,165,88,542,416,392,2.879330526,2.231061572,1.315445558,7.629633835,6.459080268,5.59426369
ENSMUSG00000025892,131.0905168,93.24740594,39.66531196,505.476153,440.6904436,246.6236488,88.00107822,397.5967485,-2.170996108,7.63E-08,3.25E-06,Gria4,9,4417896,4796234,-,6305,protein_coding,"glutamate receptor, ionotropic, AMPA4 (alpha 4) [Source:MGI Symbol;Acc:MGI:95811]",-,156,97,38,507,398,242,1.224292659,0.868709849,0.376226344,4.727023566,4.092944184,2.287429045
ENSMUSG00000087455,34.45327684,47.1043597,35.49001597,109.6693823,145.0513772,121.2736124,39.01588417,125.3314573,-1.68375921,7.69E-08,3.27E-06,5330411J11Rik,2,59382502,59387471,-,1813,processed_transcript,RIKEN cDNA 5330411J11 gene [Source:MGI Symbol;Acc:MGI:1923926],-,41,49,34,110,131,119,1.119004391,1.526111896,1.170662777,3.566644141,4.685018742,3.911708769
ENSMUSG00000021991,31.09198154,24.03283658,13.56971199,151.5431465,79.72289432,97.83417472,22.8981767,109.7000718,-2.25030949,7.90E-08,3.34E-06,Cacna2d3,14,28904943,29721864,-,8720,protein_coding,"calcium channel, voltage-dependent, alpha2/delta subunit 3 [Source:MGI Symbol;Acc:MGI:1338890]",-,37,25,13,152,72,96,0.209957299,0.16188687,0.09306311,1.02468883,0.535369779,0.656103122
ENSMUSG00000106734,92.4356208,109.5897348,130.4779999,304.0832873,232.5251084,354.6488834,110.8344518,297.0857597,-1.425962249,8.01E-08,3.38E-06,Gm20559,6,3333194,3346128,-,4690,processed_transcript,"predicted gene, 20559 [Source:MGI Symbol;Acc:MGI:5295666]",-,110,114,125,305,210,348,1.160554608,1.372524516,1.663749227,3.822890826,2.903249053,4.422051107
ENSMUSG00000028655,29.41133389,24.99415005,55.32267195,105.6814048,159.4457886,248.6618607,36.57605196,171.2630181,-2.2336141,8.05E-08,3.39E-06,Mfsd2a,4,122946850,122961188,-,2250,protein_coding,major facilitator superfamily domain containing 2A [Source:MGI Symbol;Acc:MGI:1923824],-,35,26,53,106,144,244,0.769717329,0.65249762,1.470428961,2.769416314,4.149710646,6.462858755
ENSMUSG00000034926,1263.00671,1236.249114,1713.959006,2761.674446,3001.788424,4069.290205,1404.404943,3277.584358,-1.222965733,8.18E-08,3.43E-06,Dhcr24,4,106561038,106589113,+,4028,protein_coding,24-dehydrocholesterol reductase [Source:MGI Symbol;Acc:MGI:1922004],-,1503,1286,1642,2770,2711,3993,18.46355212,18.02767037,25.44687095,40.42548195,43.63931217,59.07819319
ENSMUSG00000028337,500.833,529.6837183,372.6451677,1102.675789,975.498193,949.8067796,467.7206286,1009.326921,-1.10892608,8.49E-08,3.56E-06,Coro2a,4,46536937,46602202,-,6459,protein_coding,"coronin, actin binding protein 2A [Source:MGI Symbol;Acc:MGI:1345966]",-,596,551,357,1106,881,932,4.565903339,4.816975263,3.450274338,10.06594937,8.843994521,8.599396704
